timestamp,total_messages,messages_per_millisecond,total_time_elapsed,bytes_received,bytes_per_millisecond
1740487399917,1,0.00009892,10109,905,0.08952419
1740487429917,3,0.00010000,30000,2715,0.09050000
1740487459917,3,0.00010000,30000,2715,0.09050000
1740487489917,3,0.00010000,30000,2715,0.09050000
1740487519917,3,0.00010000,30000,2715,0.09050000
1740487549917,3,0.00010000,30000,2715,0.09050000
1740487579917,3,0.00010000,30000,2715,0.09050000
