timestamp,total_messages,messages_per_millisecond,total_time_elapsed,bytes_received,bytes_per_millisecond
1740484874119,100,0.00989120,10110,522500,51.68150346
1740484904118,300,0.01000033,29999,1567500,52.25174172
1740484934118,300,0.01000000,30000,1567500,52.25000000
1740484964119,300,0.00999967,30001,1567500,52.24825839
1740484994119,300,0.01000000,30000,1567500,52.25000000
1740485024119,300,0.01000033,29999,1567500,52.25174172
1740485054118,300,0.01000000,30000,1567500,52.25000000
