timestamp,total_messages,messages_per_millisecond,total_time_elapsed,bytes_received,bytes_per_millisecond
1740490309345,1,0.00009893,10108,493,0.04877325
1740490339346,3,0.00010000,30000,1479,0.04930000
1740490369345,3,0.00010000,30000,1479,0.04930000
1740490399345,3,0.00010000,30000,1479,0.04930000
1740490429345,3,0.00010000,30000,1479,0.04930000
1740490459346,3,0.00010000,30001,1479,0.04929836
1740490489345,3,0.00010000,29999,1479,0.04930164
