timestamp,total_messages,messages_per_millisecond,total_time_elapsed,bytes_received,bytes_per_millisecond
1740487170424,10,0.00098892,10112,4730,0.46776108
1740487200423,30,0.00100003,29999,14190,0.47301577
1740487230424,30,0.00099997,30001,14190,0.47298423
1740487260424,30,0.00100003,29999,14190,0.47301577
1740487290423,30,0.00100000,30000,14190,0.47300000
1740487320423,30,0.00100000,30000,14190,0.47300000
1740487350424,30,0.00099997,30001,14190,0.47298423
