timestamp,total_messages,messages_per_millisecond,total_time_elapsed,bytes_received,bytes_per_millisecond
1740485103933,10,0.00098756,10126,484250,47.82243729
1740485133934,30,0.00099997,30001,1452750,48.42338589
1740485163934,30,0.00100003,29999,1452750,48.42661422
1740485193933,30,0.00100000,30000,1452750,48.42500000
1740485223933,30,0.00100000,30000,1452750,48.42500000
1740485253934,30,0.00099997,30001,1452750,48.42338589
1740485283934,30,0.00100003,29999,1452750,48.42661422
