timestamp,total_messages,messages_per_millisecond,total_time_elapsed,bytes_received,bytes_per_millisecond
1740486711525,10,0.00098951,10106,9050,0.89550762
1740486741526,30,0.00100000,30000,27150,0.90500000
1740486771525,30,0.00100000,30000,27150,0.90500000
1740486801525,30,0.00100000,30000,27150,0.90500000
1740486831526,30,0.00100000,30000,27150,0.90500000
1740486861525,30,0.00100000,30000,27150,0.90500000
1740486891525,30,0.00100000,30000,27150,0.90500000
