timestamp,total_messages,messages_per_millisecond,total_time_elapsed,bytes_received,bytes_per_millisecond
1740487629370,1,0.00009886,10115,473,0.04676223
1740487659370,3,0.00010000,29999,1419,0.04730158
1740487689370,3,0.00010000,30000,1419,0.04730000
1740487719369,3,0.00010000,30000,1419,0.04730000
1740487749369,3,0.00010000,30000,1419,0.04730000
1740487779369,3,0.00010000,30000,1419,0.04730000
1740487809369,3,0.00010000,30000,1419,0.04730000
