timestamp,total_messages,messages_per_millisecond,total_time_elapsed,bytes_received,bytes_per_millisecond
1740486941106,1,0.00009894,10107,5178,0.51231820
1740486971105,3,0.00010000,29999,15675,0.52251742
1740487001105,3,0.00010000,30000,15675,0.52250000
1740487031106,3,0.00010000,30001,15675,0.52248258
1740487061106,3,0.00010000,29999,15675,0.52251742
1740487091105,3,0.00010000,30000,15675,0.52250000
1740487121105,3,0.00010000,30000,15675,0.52250000
