timestamp,total_messages,messages_per_millisecond,total_time_elapsed,bytes_received,bytes_per_millisecond
1740486022387,10,0.00098853,10116,52250,5.16508501
1740486052387,30,0.00100003,29999,156750,5.22517417
1740486082387,30,0.00100000,30000,156750,5.22500000
1740486112386,30,0.00100000,30000,156750,5.22500000
1740486142386,30,0.00100000,30000,156750,5.22500000
1740486172387,30,0.00100000,30000,156750,5.22500000
1740486202386,30,0.00100000,30000,156750,5.22500000
