timestamp,total_messages,messages_per_millisecond,total_time_elapsed,bytes_received,bytes_per_millisecond
1740490079514,1,0.00009874,10128,493,0.04867694
1740490109514,3,0.00010000,30000,1479,0.04930000
1740490139515,3,0.00010000,30001,1479,0.04929836
1740490169515,3,0.00010000,30000,1479,0.04930000
1740490199515,3,0.00010000,29999,1479,0.04930164
1740490229514,3,0.00010000,30000,1479,0.04930000
1740490259514,3,0.00010000,30000,1479,0.04930000
