timestamp,total_messages,messages_per_millisecond,total_time_elapsed,bytes_received,bytes_per_millisecond
1740488932011,1,0.00009674,10337,493,0.04769275
1740488962010,3,0.00010000,30000,1479,0.04930000
1740488992011,3,0.00010000,30001,1479,0.04929836
1740489022011,3,0.00010000,29999,1479,0.04930164
1740489052010,3,0.00010000,30000,1479,0.04930000
1740489082010,3,0.00010000,30000,1479,0.04930000
1740489112010,3,0.00010000,30000,1479,0.04930000
